Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
322,14334274,USC20220440713,"2025-12-20 03:19:48",0.12020,5,usc20220440713
323,15022817,Apotheosis/10905,"2025-12-26 18:00:23",0.12022,10,apotheosis10905
324,15062855,"Aadarsha Bhusal","2026-01-06 19:38:04",0.12022,1,aadarshabhusal
325,14764671,"資料科學導論 Group21","2025-12-17 06:12:47",0.12022,11,kaiwange
326,14771543,OSU-25-22002,"2025-11-18 03:42:46",0.12022,4,skateslavasker
327,14988217,"Two H111","2025-12-18 01:03:01",0.12023,2,twoh111
328,15004839,songjunyiucas,"2025-12-21 09:47:07",0.12024,9,songjunyiucas
329,14680355,"Muhammad Rayan Shahid","2025-12-19 15:17:58",0.12025,1,muhammadrayanshahid
330,14362082,USC20234080429,"2025-12-18 03:55:02",0.12025,1,usc20234080429
331,14574278,"YUTA IWAKIRI","2025-12-04 11:06:01",0.12026,47,yutaiwakiri
332,14976823,Xuanang6,"2025-12-18 14:17:37",0.12026,4,xuanang6
333,15003000,"Maddah Ali","2025-12-21 10:31:20",0.12027,3,maddahali
334,15004158,DjangoBird,"2025-12-21 09:20:43",0.12027,3,djangobird
335,14899732,szywdwd,"2025-12-07 05:04:50",0.12027,23,szywdwd
336,15034454,"Nguyễn Phú","2026-01-01 18:34:23",0.12027,1,ngphu221
337,14830991,만암낭나123,"2025-12-02 16:04:53",0.12028,28,seoyeon05
338,14883389,장담몬한다,"2025-12-02 16:20:54",0.12028,6,gbyydfgh
339,14387330,fallmoon1,"2025-12-21 08:16:38",0.12028,20,fallmoon1
340,15005804,可乐大王,"2025-12-21 15:08:21",0.12028,1,smq666
341,14426409,"Shijia Yin","2025-12-18 01:05:21",0.12029,15,c52226
342,14806608,HongyuChen123321,"2025-11-21 10:50:35",0.12029,1,hongyuchen123321
343,14942578,USC20252010110750,"2025-12-13 14:31:23",0.12031,4,usc20252010110750
344,15076156,Liukplus,"2026-01-14 14:35:42",0.12033,5,liukplus
345,14797532,"Jiang Yuanhang","2025-12-03 03:20:31",0.12036,27,jiangyuanhang
346,14531275,USC20234080311,"2025-12-17 17:53:27",0.12039,24,usc20234080311
347,14983188,danil,"2025-12-21 14:53:12",0.12040,10,astrolog
348,14981897,zarin_aina@yahoo.com,"2025-12-17 10:06:49",0.12042,9,zarinainayahoocom
349,14564652,lcmz54549,"2025-12-17 13:58:37",0.12042,15,lcmz54549
350,14978913,"Luca Messo","2026-01-09 19:19:31",0.12043,4,lucamesso
351,14852465,"Zakaria Chowdhury","2025-11-28 05:13:06",0.12045,9,zakariachowdhury
352,10829025,"Kartik Narang","2025-11-19 11:16:44",0.12046,2,narangkartik
353,15008275,JiangNan2025,"2025-12-27 05:57:17",0.12046,16,jiangnan2025
354,13577139,Lostsoda,"2026-01-01 10:37:29",0.12047,1,lostsoda
355,15004746,"Nagesh S","2025-12-21 09:09:04",0.12048,1,nageshs3106
356,12865222,"Stone Chick","2025-12-16 03:22:58",0.12048,31,yingzhilin898
357,14637282,dyllol,"2025-11-29 13:26:41",0.12050,22,"adgjkt,dyllol,yrw919"
358,14972455,USC20252010210802,"2025-12-17 07:44:34",0.12050,9,usc20252010210802
359,14712110,ruiruiQR,"2025-12-15 09:22:40",0.12052,10,ruiruiqr
360,14924961,Nattanat,"2025-12-19 11:26:23",0.12052,13,nattanat
361,14920019,"y hyccc","2025-12-11 13:17:13",0.12053,27,yhyccc
362,14855799,"Amit kumar Gope","2025-11-28 13:53:48",0.12053,3,amitkumargope
363,15072345,wassyy,"2026-01-09 00:34:02",0.12055,1,wassyy
364,15044347,Saun6106,"2026-01-01 19:20:54",0.12055,4,saun6106
365,14989887,yuankkk,"2025-12-18 09:30:27",0.12057,9,yuankkk
366,14663516,iuhihihhihiho,"2025-12-20 10:01:10",0.12058,21,iuhihihhihiho
367,14966769,kabimuki,"2025-12-17 02:36:02",0.12058,17,kabimuki
368,14794542,李梅,"2025-11-27 07:02:00",0.12058,7,everydaymaybe
369,14976426,Jiaojianming,"2025-12-17 09:23:47",0.12058,13,jiaojianming
370,14975041,tangkai810,"2025-12-17 14:34:50",0.12058,10,tangkai810
371,14995487,USC-20252010210810,"2025-12-19 05:46:39",0.12058,10,usc20252010210810
372,14867542,who1267,"2025-12-01 06:11:11",0.12059,4,who1267
373,14971888,UCS20252010210788,"2025-12-18 03:58:57",0.12060,4,ucs20252010210788
374,14788672,Guoinx,"2025-11-22 09:25:51",0.12060,5,guoinx
375,14877972,Angelic,"2025-12-08 00:58:43",0.12061,2,nerdyalgorithm
376,15082715,Broshen3,"2026-01-11 15:03:50",0.12062,4,broshen3
377,14429651,xiaopacai123,"2025-12-16 13:27:31",0.12062,8,xiaopacai123
378,14415968,Lonely_384,"2026-01-08 13:38:26",0.12062,1,lonely384
379,14586298,python6144,"2025-11-25 13:55:51",0.12065,20,"gyx5704,python6144,zwr5799,zxy5789"
380,14450760,cxhAkatsukI,"2025-12-28 00:08:07",0.12065,4,cxhakatsuki
381,15023700,"Nikolaos Tsoumas","2025-12-25 21:16:26",0.12065,6,nikolaostsoumas
382,14959823,duyagu,"2025-12-15 21:43:44",0.12066,12,duyagu
383,14789098,MaryXu925,"2025-11-22 03:06:15",0.12067,8,maryxu925
384,14944748,ShuxinM,"2025-12-10 15:28:59",0.12067,1,shuxinm
385,14996241,USC20234080433,"2025-12-19 13:30:10",0.12068,10,usc20234080433
386,14963150,"shuma kaida","2025-12-14 10:29:52",0.12069,12,shumakaida
387,15000864,yegongz,"2025-12-20 11:37:04",0.12070,7,yegongz
388,14849934,being_mysterious,"2025-11-27 20:22:22",0.12071,7,beingmysterious
389,14843265,"Lu Sijing","2025-12-17 08:43:41",0.12073,6,lusijing
390,12430024,"Jonathan Amdahl","2026-01-02 06:40:41",0.12074,54,jonathanamdahl
391,15027369,"Jakub Szostak","2025-12-27 01:10:42",0.12076,1,kubaszostak
392,14336100,USC20234080319,"2025-12-18 04:43:04",0.12077,23,usc20234080319
393,14878849,Porridge3989,"2025-12-20 16:40:46",0.12081,8,porridge3989
394,14805852,chayneLC,"2025-11-29 14:03:07",0.12083,1,chaynelc
395,14416365,"Zihao Lin #3","2025-11-22 02:09:45",0.12083,6,conv2d
396,14310832,shineminkhant31,"2025-11-17 10:56:15",0.12083,10,shineminkhant31
397,14310914,Milo777,"2025-11-17 11:12:21",0.12083,10,milo777
398,14766223,ShineMin19,"2025-11-17 11:50:52",0.12083,7,shinemin19
399,14684916,OSU-25-53515,"2025-11-17 17:18:05",0.12084,1,gobeaves
400,14901883,"Bo Zar Vok Zal","2025-12-05 13:27:08",0.12085,6,bozarvokzal
401,14132542,"Marc Kohlhaw","2025-12-01 17:59:50",0.12085,6,marckohlhaw
402,14811582,MAMBAOUT_FOREVER24,"2025-11-22 02:32:22",0.12086,3,mambaoutforever24
403,14714590,jimmyhhhhh,"2025-11-18 07:13:10",0.12086,9,jimmyhhhhh
404,15001354,"Mevlüt Furkan Yılmaz","2025-12-22 12:40:52",0.12089,9,mevltfurkanylmaz
405,14873851,morrii,"2025-12-01 12:41:51",0.12091,3,morrii
406,14830475,"Ehsan Abdi","2025-12-02 10:45:28",0.12092,18,ehsanabdi257
407,14558951,"Jojo #5","2025-11-25 15:55:52",0.12092,24,joshuajojomensah
408,15001483,USC20234080232,"2025-12-20 10:17:53",0.12092,1,usc20234080232
409,14593562,dogeatdog6014,"2025-11-20 09:04:29",0.12093,13,"a0gust,kaix6014,kondogf5960"
410,14931384,somedumbslime,"2025-12-15 16:21:03",0.12094,30,somedumbslime
411,14981195,usc20252010210823,"2025-12-17 01:49:38",0.12096,3,usc20252010210823
412,14569648,vshnnuu,"2025-11-24 11:15:57",0.12096,2,vshnnuu
413,14954025,Mudiaga,"2025-12-12 22:10:53",0.12096,9,mudiagaausten
414,14941781,"david vib","2025-12-10 09:53:22",0.12097,3,davidvib
415,14534546,耐奈Nana,"2025-12-11 00:57:54",0.12097,1,nana0331nainai
416,14889065,"[Deleted] d59980ca-7b05-4de0-8b23-0a9147e2c9f7","2025-12-03 20:30:05",0.12099,8,del=83ee47c5fb25830a
417,14891393,"Het Javiya #2","2025-12-03 20:53:18",0.12099,1,hetjaviya1
418,14360238,"Zhang Celine","2025-12-16 14:18:46",0.12100,12,zhangceline
419,14016269,"Nathan Haboury","2025-11-18 10:38:43",0.12102,1,nathanhaboury
420,14621204,ttyx,"2025-11-21 08:38:58",0.12104,1,ttyx825
421,14880384,C8H839,"2025-12-11 01:31:24",0.12105,8,c8h839
422,14902259,Jauhenka,"2025-12-05 16:48:38",0.12105,6,jauhenka
423,14537473,"Joe Ledford 4","2025-12-18 18:03:18",0.12106,11,joeledford4
424,14909389,"[Deleted] 933bd2c3-e355-42a0-9182-1a6f85799e21","2025-12-17 03:18:52",0.12107,17,del=7536ae32d46de3cb
425,14983598,USC20252010210840,"2025-12-17 07:57:51",0.12107,1,usc20252010210840
426,14966680,"Natakorn Wannabovorn","2025-12-20 19:10:52",0.12107,4,natakornwannabovorn
427,14733376,Nancy_QAQ,"2025-11-25 13:47:58",0.12109,18,nancyqaq
428,14841068,"Pushpa Ratnam Alapati","2025-11-29 09:38:48",0.12111,1,pushparatnamalapati
429,14966122,OB,"2025-12-14 18:00:29",0.12111,7,ophyboamah
430,12781952,KarthikeyanRavi15,"2025-11-28 21:20:43",0.12111,1,karthikeyanravi15
431,14830992,뿡뿡날다람쥐,"2025-12-03 02:17:53",0.12112,20,hiday123
432,14764483,caizhunbei,"2025-11-18 05:52:01",0.12112,1,caizhunbei
433,14859989,mjlyqy,"2025-12-08 05:39:35",0.12112,10,mjlyqy
434,14926052,USC20252010210784,"2025-12-08 05:55:40",0.12112,4,usc20252010210784
435,15011901,WilliamAdamczak,"2025-12-22 21:20:00",0.12112,4,wladamczak
436,15040944,"Maeshiro Kazuki","2025-12-31 06:44:15",0.12113,2,maeshirokazuki
437,14311410,JirapatJoon,"2025-11-17 11:43:26",0.12115,6,jirapatjoon
438,14711662,tthhZZ,"2025-11-20 08:29:42",0.12115,5,tthhzz
439,14818750,"Ahmad AbuGhazaleh","2025-12-25 18:16:39",0.12117,31,ahmadabughazaleh
440,14966021,psy1009,"2026-01-14 13:47:48",0.12118,9,psy1009
441,14845714,"Shu Zhou","2025-11-27 02:09:53",0.12118,7,shuzhou572
442,14617094,"Дворкин Евгений Владимирович","2025-12-18 14:56:35",0.12118,21,evgendvorkin
443,14830903,"HAOLEI DU","2025-11-30 05:02:53",0.12118,4,haoleidu
444,11656569,"Amit Pal","2026-01-04 17:32:20",0.12119,10,amit1506
445,14224208,"Swan Htet Naing","2025-11-17 16:42:45",0.12119,4,swanhn
446,14310837,Jubido,"2025-11-17 09:56:16",0.12120,2,jubido
447,14311474,"Ismail Umar Ajingi","2025-11-17 13:46:00",0.12120,2,ismailumarajingi
448,14819784,SGoEeeeee,"2025-11-23 13:02:37",0.12121,6,sgoeeeeee
449,14839432,"S.Lakshmi Rashmitha","2025-11-26 09:34:04",0.12123,1,slakshmirashmitha
450,13449817,"Hiroyuki Hosono","2025-12-16 11:55:33",0.12124,129,hiroyukihosono
451,14401899,leonau2010,"2026-01-11 18:44:35",0.12126,49,leonau2010
452,9709140,"Andries Danu","2026-01-14 17:11:57",0.12127,25,eu1234
453,15095152,"Phuoc Ha","2026-01-14 11:36:55",0.12127,2,haphcc
454,14064838,"mengqing wang","2025-12-04 09:53:53",0.12127,16,mengqingcncug
455,14618675,shironeko,"2025-11-19 11:49:44",0.12127,18,dorothy7
456,14718866,Derderdered,"2025-11-20 15:46:52",0.12128,9,derderdered
457,15077094,"Liangwei Xu","2026-01-13 04:32:48",0.12128,12,liangweixu
458,14854665,"Yazdan M","2025-12-01 23:58:16",0.12129,7,yazdanm
459,14809777,"Ashutosh Singh #10","2025-12-04 03:33:34",0.12129,21,ashyou09
460,14902967,usc20252010210794,"2025-12-09 15:08:48",0.12131,15,laiiiima
461,14985298,Keigo-Kubota,"2026-01-06 22:06:46",0.12132,6,ki5kbt
462,15034500,"Dieu Linh Vu Hoang","2026-01-01 21:34:17",0.12133,10,dieulinhvuhoang
463,14286721,SyedFarooq2025,"2025-11-18 03:52:40",0.12134,10,syedfarooq2025
464,15073924,"Đức Minh Nguyễn Trịnh","2026-01-15 11:49:35",0.12135,13,"cminhnguyntrnh,linhvo02"
465,14714156,"Vishal Dubey #3","2025-11-17 06:31:04",0.12136,2,visha1dubey
466,12361211,"Gulsen Demir","2025-12-08 06:36:19",0.12139,1,gulsendemir
467,14981467,"Muhammad Asif Iqbal 681","2025-12-18 03:59:10",0.12140,5,muhammadasifiqbal681
468,10266683,SH_quant,"2025-12-05 02:13:13",0.12140,1,shquant
469,15083850,zaresrdic,"2026-01-12 22:24:32",0.12143,3,zaresrdic
470,14975481,USC20252010210814,"2025-12-17 09:10:54",0.12143,3,usc20252010210814
471,15031750,"Lexi Zhang111","2026-01-01 07:55:29",0.12144,6,lexizhang111
472,15052465,"Artur Mutolapov","2026-01-05 09:58:44",0.12145,10,artur437
473,14814401,nancy0520,"2025-11-25 12:29:35",0.12145,35,nancy0520
474,14724170,malongr,"2025-11-17 13:09:58",0.12146,1,malongr
475,14811470,"Jasper J - Dawntasy","2025-11-22 03:40:38",0.12146,1,learnwaterflow
476,14880772,"Zulfikar Zul","2025-12-19 14:17:24",0.12147,1,zulfikarzul
477,15025763,"Trần Tùng Dương","2025-12-26 19:05:36",0.12148,10,trntngdng123
478,14405411,bountiqqe,"2025-12-18 12:18:03",0.12149,4,bountiqqe
479,14810093,"Jonas Haahr","2025-11-25 16:56:14",0.12149,6,jonashaahr
480,15037332,"Nguyên #2","2025-12-30 03:56:02",0.12150,7,nguyn0710
481,15037260,"Trần Hoàng Nguyên","2025-12-31 13:37:08",0.12150,4,nguynvnu
482,15015992,"el Souleymane","2025-12-29 20:36:44",0.12150,5,elsouleymane
483,15004326,"Amogh Venkataramana Reddy","2025-12-27 03:38:35",0.12150,1,amogh0redd
484,14877663,Kunalbuddy,"2025-12-02 20:57:15",0.12151,2,kunalbuddy
485,14988802,Iqbal_Muhammad_Asif,"2025-12-18 04:15:48",0.12151,1,iqbalmuhammadasif
486,14938526,sunnan25scnu,"2025-12-17 09:55:26",0.12154,10,sunnan25scnu
487,14855071,S.Shylesh,"2025-11-28 12:55:05",0.12156,3,sshylesh
488,10251717,"Mehmet ISIK","2025-11-25 16:49:57",0.12157,10,mehmetisik
489,14988765,"guo xu yang","2025-12-18 07:24:02",0.12158,6,ctdx223
490,14992264,"HarshVardhan #3","2025-12-19 12:07:13",0.12162,2,harshvardhane
491,15005056,栀染official,"2025-12-21 12:02:27",0.12163,1,yukaofficial
492,15038595,"mohammed khanlqj","2026-01-01 10:27:19",0.12164,3,mohammedkhanlqj
493,15071133,johnjoe12,"2026-01-09 18:35:07",0.12165,15,johnjoe12
494,4397140,"Yasunori M","2025-11-23 11:56:02",0.12165,8,yasunorim
495,14932059,"Pierre Roth","2025-12-08 20:16:11",0.12166,2,pitroth
496,14950569,zsw_prej,"2025-12-21 11:57:56",0.12166,3,zswprej
497,14908172,"Vignesh Pai","2025-12-06 03:36:04",0.12166,1,vignesh1795
498,14814443,KrzysztofWIT,"2025-11-29 14:10:55",0.12167,22,krzysztofwit
499,14772992,"Ananda Mitra","2025-11-20 04:23:37",0.12167,15,anandamitra
500,15025955,"steve Garfield","2025-12-26 13:37:40",0.12167,4,stevegarfield
501,14761799,OSU-25-88750,"2025-11-18 07:44:55",0.12167,6,nikhiltattikota
502,14755656,guangdang,"2025-11-23 08:49:09",0.12167,16,guangdang
503,15008107,"[Deleted] b1ae0de1-e98d-4d4e-b2d2-28296a171517","2025-12-22 07:33:41",0.12168,1,del=8e97dc33e6bff74b
504,14410602,"Marti Ritter","2025-12-29 22:43:39",0.12168,1,martiritter
505,15031344,"Toshiyuki Sadakane","2026-01-09 02:23:00",0.12170,27,sdkn104
506,14533092,rickyt0,"2025-12-19 09:58:38",0.12170,19,rickyt0
507,15023400,saturate957,"2025-12-25 20:15:45",0.12171,3,saturate957
508,14707554,Mingxun85,"2026-01-05 17:38:13",0.12172,33,mingxun85
509,14853055,USC20252010210848,"2025-12-19 12:32:09",0.12172,2,usc20252010210848
510,15039171,Xuntla,"2025-12-30 13:29:20",0.12173,9,xuntla
511,14993445,gaofann,"2025-12-19 11:32:34",0.12173,18,gaofann
512,14948990,JohnFF09,"2025-12-11 08:15:48",0.12173,1,johnff09
513,14855282," Satya Vani Chinta","2025-11-28 12:56:52",0.12174,1,satyavanichinta
514,14806575,"Darya Taghva","2026-01-15 10:25:49",0.12174,7,daryataghva3
515,14946298,"Tim Draher","2025-12-10 21:45:25",0.12174,1,timdraher
516,14858586,"Arnaud Rachez","2025-11-29 07:10:58",0.12175,3,arnaudrachez
517,14525986,"ABIGAIL HUGHES","2025-12-10 15:53:04",0.12175,1,ahughes22
518,14997473,wuxyu11,"2025-12-19 12:10:40",0.12176,3,wuxyu11
519,15010211,parooniria,"2025-12-28 12:16:40",0.12176,26,parooniria
520,14571597,ljh111,"2025-12-09 16:18:22",0.12176,7,ljh111
521,15065867,"Minghao Bob Yan","2026-01-14 16:28:35",0.12177,17,"minghaobobyan,shutong666"
522,14779220,"gao hong510","2025-11-18 11:14:09",0.12179,1,gaohong510
523,15055728,"Ricardo Amiel","2026-01-05 03:47:39",0.12179,1,ricardoamiel
524,15001552,USC20252010210824,"2025-12-20 10:50:25",0.12180,1,usc20252010210824
525,3408738,"Abhinav Modugula","2025-12-30 18:52:56",0.12180,4,amodug1664
526,14997023,"jiang jiang yong","2025-12-19 12:25:36",0.12181,5,jiangjiangyong
527,14937843,yashlund,"2025-12-16 21:20:14",0.12182,14,yashlund
528,15007461,"yuuki Hasegawa","2025-12-26 00:46:00",0.12182,11,yuukihasegawa
529,15074061,wantagent,"2026-01-10 18:56:21",0.12182,1,wantagent
530,14376968,"Manabu Ichikawa","2025-11-25 14:34:39",0.12182,18,mabumabu37
531,14883024,yunhyeju2,"2025-12-02 22:15:17",0.12183,8,yunhyeju2
532,14984362,"wangbaba #2","2025-12-19 16:54:01",0.12184,4,wangbaba88888
533,14942472,USC20252010110719,"2025-12-11 08:30:59",0.12185,1,usc20252010110719
534,15024402,dinglin,"2025-12-27 12:29:21",0.12185,3,"caobaihan,dinglin2333"
535,14997717,wwwyy6,"2025-12-19 18:39:36",0.12186,10,wwwyy6
536,14657107,Smiling_Snowman,"2025-11-22 14:27:25",0.12187,5,"aryaganendra,rifqiasshafi"
537,14830982,AICMLEE,"2025-12-02 00:20:12",0.12187,14,aicmlee
538,14950053,DocZzZ,"2025-12-11 18:21:56",0.12189,4,doczzz
539,15032994,GB1105,"2026-01-01 21:49:13",0.12190,2,gb1105
540,14964732,"Affan Rehman","2025-12-13 20:26:03",0.12190,4,affanrehman
541,14942941,usc20252010110751,"2025-12-16 13:16:24",0.12191,2,usc20252010110751
542,15031284,"Trần Tất Đạt","2025-12-29 01:56:03",0.12192,7,trnttt
543,10448643,"Ackson Mutoba","2026-01-11 14:36:46",0.12194,12,acksonmutoba
544,14989651,USC20252010210765,"2025-12-18 13:58:53",0.12194,2,usc20252010210765
545,14961671,"Mohamed Elnaim","2025-12-13 07:03:37",0.12195,1,mohamedelnaim
546,14911920,"Nazzareno Marziale","2025-12-10 09:39:19",0.12195,9,nazzarenomarziale
547,14657424,"nagi nagi (naginagi)","2026-01-02 07:29:09",0.12199,65,naginaginaginagi
548,15088775,"Mira ghassan","2026-01-13 07:24:35",0.12199,1,miraghassan
549,14854768,"Sasan Hasanzadeh","2025-11-28 20:11:06",0.12199,5,sasanhasanzadeh
550,14949606,Nass05,"2025-12-11 09:55:26",0.12200,1,nass05
551,15045877,pickleballl,"2026-01-01 21:15:55",0.12202,10,pickleballl
552,14878832,"hao cheng huang","2026-01-04 12:11:34",0.12202,6,maxhuang1023
553,14874656,brian0711,"2026-01-04 17:17:58",0.12202,8,brian0711
554,14940442,"Jingtang Zhou","2025-12-26 05:36:32",0.12204,1,jingtangzhou
555,14476650,"junheng xu","2025-11-24 15:23:34",0.12204,2,junhengxu
556,15046431,"Caelum #2","2026-01-04 08:57:28",0.12204,7,caelum111
557,14744268,KJY_,"2025-11-19 03:30:46",0.12205,5,k001112
558,14536854,qreet123,"2025-12-17 09:39:01",0.12205,18,qreet123
559,5817303,Fili73,"2025-12-14 21:52:21",0.12206,7,fili73
560,14948676,"Joseph Wangrevelain","2025-12-11 09:09:40",0.12206,8,josephwangrevelain
561,15034746,"sulaim razvi","2025-12-31 13:31:34",0.12207,14,sulaimrazvi
562,14821157,agu-saikyo,"2025-12-07 01:17:26",0.12209,2,agusaikyo
563,15074315,"SteveChen666 #3","2026-01-09 09:38:16",0.12210,10,stevechen6661
564,14780457,zym004118,"2025-11-18 15:15:47",0.12211,2,zym004118
565,14894925,Anticipators,"2025-12-05 09:55:35",0.12211,12,"bozar228,danilabalakin,igornikovskiy"
566,13214740,"Radner Petrucha #2","2025-12-11 12:05:25",0.12212,1,radnerpetrucha
567,14875070,"Runhai He","2025-12-10 15:34:59",0.12212,1,phdryan
568,11788943,marylka,"2025-12-30 19:57:46",0.12213,1,marylka
569,15003606,"Peyman Green","2025-12-22 17:38:22",0.12213,13,peymangreen
570,14967168,"Alejandro Treny Ortega","2025-12-17 19:55:17",0.12214,15,alejandrotrenyortega
571,14890977,"Danil Israfilov","2025-12-17 14:09:36",0.12217,15,dantesto
572,6400641,"learning from black-boxes","2025-11-27 02:04:28",0.12217,4,negoto
573,14811781,jpsatoshi,"2025-11-24 10:38:49",0.12217,3,jpsatoshi
574,14318406,"Kyaw Nanda Thu","2025-11-17 11:15:49",0.12218,3,kyawnandathu
575,14978524,"USC20252010110719 #2","2025-12-18 08:48:57",0.12218,10,usc20252010110719yml
576,13357781,"Sai Krishna Balusu","2025-12-01 14:44:39",0.12218,1,saikrishnabalusu
577,14965276,"paulkurt perocillo","2025-12-14 02:08:50",0.12222,1,paulkurtperocillo
578,15088666,"Hải Nam Ninh","2026-01-15 00:19:46",0.12223,6,hinamninh
579,14637636,"Hidehiko Sayama","2025-11-29 03:51:57",0.12225,26,hidehikosayama
580,15040260,KendrickL,"2026-01-11 16:52:49",0.12225,5,kendrickl
581,15087042,"Babul Kumar","2026-01-12 19:00:40",0.12225,2,babulkumar07
582,14779388,"Arif Kurt","2025-12-22 08:41:10",0.12225,11,arifkurt
583,14754745,"Vijaykumar Putta","2025-11-30 17:35:36",0.12226,1,vijaykumarputta
584,15038374,"Hubert Cendana","2025-12-30 15:12:15",0.12228,7,hubertcendana
585,15065827,SakshiM5,"2026-01-07 14:30:01",0.12230,2,sakshim5
586,15095951,"Nguyen Thi Mai Loan","2026-01-14 15:55:02",0.12230,3,nguyenthimailoan
587,15097004,NTN_Ngân,"2026-01-14 18:18:04",0.12230,2,ntnngn
588,14995980,"Dam Manh Dung","2025-12-19 08:04:00",0.12231,5,dammanhdungvn
589,15018756,"Samuel He","2025-12-25 07:40:20",0.12231,11,samuelhe52
590,14560993,betagammashtrit,"2026-01-13 06:29:15",0.12232,10,betagammashtrit
591,14936218,"Mr Santosh kumar ","2025-12-09 12:15:26",0.12233,1,mrsantoshkumar
592,15024936,kavehhh,"2025-12-29 00:52:37",0.12233,1,kavehhh
593,14754968,norknown02,"2025-11-21 11:02:15",0.12233,9,norknown02
594,14780819,skyShenzi5822,"2025-11-18 14:30:10",0.12237,1,skyshenzi
595,14662391,OSU-25-29932,"2025-11-17 18:41:08",0.12237,5,scottladd
596,15081654,"Daniel Tran #2","2026-01-12 06:34:04",0.12238,6,dandoesml
597,14768630,"Han Win Aung","2025-11-17 16:03:42",0.12238,1,hann21
598,14395622,algobymanas,"2025-12-22 18:58:25",0.12238,8,algobymanas
599,14397118,usc20234080128,"2025-11-26 05:53:04",0.12239,1,usc20234080128
600,14944710,"giu smile","2025-12-12 17:45:58",0.12239,7,giusmile
601,14978777,"Mark Ng #2","2025-12-25 21:17:02",0.12240,13,marknghk
602,14930885,"James Martin #2","2025-12-22 10:57:09",0.12240,19,jamesmartin90
603,13943274,"Egor Volokitin","2025-11-19 21:40:25",0.12240,5,egorvolokitin
604,14794537,Keshabh,"2025-11-29 08:27:00",0.12241,11,keshabh
605,14377842,USC20234080125,"2025-12-14 07:57:22",0.12241,7,usc20234080125
606,14439133,"Ange Gabriel Iliès Yvain ONANGA OUKKAL","2025-11-21 16:19:31",0.12241,1,angegabrielilisyvain
607,14590901,"z n l","2025-12-19 11:11:23",0.12242,1,lnz1234
608,14390339,"yihui lin04","2025-12-21 03:21:32",0.12242,10,yihuilin04
609,14853871,Chenminjie.930317….,"2026-01-11 04:28:57",0.12242,4,heijdjdoxn
610,15010620," heyijun","2025-12-24 15:23:54",0.12244,2,boshungai
611,14790391,"Deepti Prasad","2025-11-19 12:41:03",0.12244,3,deeptiprasadddd
612,14860876,wushaoshan,"2025-11-30 06:32:00",0.12247,4,wushaoshan
613,15004030,吴高,"2025-12-21 11:44:32",0.12247,3,wugao1
614,14896734,Junnykk,"2025-12-04 15:40:36",0.12247,1,junnykk
615,14892708,ChenYansongEvan,"2025-12-04 07:15:55",0.12247,2,chenyansongevan
616,14663949,OSU-25-11092,"2025-11-17 23:07:06",0.12248,3,coffmaca
617,14668336,"Dillon Holmes","2026-01-14 14:09:23",0.12250,2,dillonholmes
618,14395805,"Priscila Montgomery","2025-11-26 05:13:04",0.12251,41,"priscilamontgomery,virginiabohorquez"
619,14361973,usc20234080310,"2025-12-19 09:14:09",0.12251,19,usc20234080310
620,14443827,"Hammad Farooq","2026-01-02 12:02:30",0.12253,3,hammadfarooq470
621,14876057,杨娜杨娜,"2025-12-19 13:48:49",0.12253,13,yangna777
622,14997114,"Gussi Tetas","2025-12-27 11:24:40",0.12254,4,gussitetas
